,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
144,6848535,0,4,0.546,181.134,0.5690914,114.7876,0.03079728,-137.6897,1.72,0.08698174,-0.1339925,23.07,22.29364,1.186234,"[0.3364, -0.4159, 0.0297, 0.2248]","[-0.6817, 0.0266, 0.4642, 0.4113]","[2.0443, -2.036, 9.9246, -7.0405]","[0.0, 20.386, 18.332, 18.414]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1317.64575,3149.32617,-22.2378197,20.7992687,0.546000004,1745.41,996.484,0.0,12913.2,0.0,0.0,0.0,1,-21.939169383216267,-21.34595825717352,-22.21295825717352,0.0740561086647281,63650.0,0.2882049,20.951149468884136,20.968307,43750994000.0,0.0008192582300303,-0.7353053,1.0159286559527538,1.0,0.55063045,-0.54237926,0.083521254,0.74649143,0.05637025,0.28820503,57.696192768319655,-29.14177668579869,0.5960007031067505,0.99999756,0.08352123,20.968307,43751002000.0,0.09496635,0.3883504,20.968307,-0.542379,-0.0037221454802124,3375633123,4.0,20.951149468884136,-22.289234,0.09496639,9076.678,0.5506302,0.12874624,0.0078631074329665,1121778327436.62,-0.0037221454802124,0.0037221454802124,-0.6987305892843965,0.1451530466465334,-0.6987305849396991,0.2897981962391869,-0.6987305898805846,0.2897979774763312,1.8985131054550368,-0.5402984437781677,0.2784135994253343,-1.0596798286746796e-06,10.640988003828909,10.640987924416873,3.957926928889974,12.049907045260229,0.5394675340962151
149,11572587,0,4,0.67,271.6439,0.7017951,60.00363,0.03503957,-107.9807,3.08,0.6559467,-0.008651613,23.89,23.29106,2.943835,"[0.6798, -0.4735, 1.7314, 1.0545]","[-1.4867, 0.1876, 1.2629, -1.2231]","[5.5828, -0.2372, 1.7361, -4.3906]","[99.449, 226.317, 0.0, 100.197]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1447.72998,4037.57471,-23.3938599,20.3067436,0.670000017,1576.27,983.689,0.0,26239.2,0.0,0.0,0.0,1,-22.534752932081773,-21.84542774521942,-22.762427745219423,0.2129404609456818,38822.0,0.4827464,21.15540291886964,21.13854,123598100000.0,-0.0107658632308776,0.24530737,0.9849746994298167,1.0,0.6024992,0.2098356,0.1197455,0.704349,0.09641557,0.4827464,57.21245903550584,-28.761800863957163,0.8513315693158245,0.9999999,0.11974551,21.138966,123598100000.0,-0.5647781,0.55581,21.138966,0.2098356,0.0038867968104182,2626558272,4.0,21.15540291886964,-23.342842,-0.5647781,531.14874,0.6024992,-0.6602513,-0.0076633937379937,19121476010907.043,0.0038867968104182,-0.0038867968104182,1.392931022302121,0.1734685936106269,1.3929310254341978,0.2480505481081016,1.3929310254341978,0.2480505481081016,3.6759951362509886,-0.3162809562144702,0.5653749280947171,-4.3429450338938397e-08,11.092011794653622,11.092011794653622,2.725216155574319,13.28152141297412,1.3262323180696094
152,712582,0,2,0.238,288.4032,0.1758508,-178.9623,0.03472067,62.90516,1.51,1.328972,-0.005959062,22.55,23.24095,3.829732,"[3.2168, -0.6085, 0.0, 0.0]","[0.199, 0.0148, 0.0, 0.0]","[2.1935, -0.5292, 0.0, 0.0]","[0.0, 171.014, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",777.572571,1191.74207,-23.2269001,17.3920116,0.238000005,1745.9,1362.38,0.0,10999.3,0.0,0.0,0.0,1,-22.418825231786272,-21.56123308493497,-22.41523308493497,0.0234542795098988,8383.0,2.438017,17.200903288544424,17.140278,195497400000.0,0.0014771322222325,-0.16702071,0.9963470912134362,1.0,0.17154981,-0.07417541,1.7272685,0.38627857,1.6405684,2.4433913,56.68103957908252,-28.17888897087795,0.2261864166173717,0.9957419,1.7278208,17.19693,195738580000.0,0.15386084,3.705728,17.19693,-0.07378036,0.0009642966529511,2625039416,4.0,17.200903288544424,-23.2071,0.15468466,241194480.0,0.17063616,0.34830335,-0.001833026626187,37722294162388.734,0.0009642966529511,-0.0009642966529511,-0.2235675625250289,0.4427114644806524,-0.2235675611156701,0.7084727653196801,-0.2235675780029092,0.7071403981285727,8.676779884108967,0.3879930231840218,0.9383585802420114,-0.0018532177327055,11.291676433372835,11.291140985910088,8.382367364276686,13.576598097420751,1.8692678302112815
153,25336696,0,2,0.928,306.9022,0.3606043,-133.8127,0.1134691,75.06711,2.07,0.323862,0.3888086,23.79,23.12425,2.552921,"[1.0059, -0.6023, 0.0, 0.0]","[1.5827, -0.4, 0.0, 0.0]","[1.8463, -3.6716, 0.0, 0.0]","[0.0, 279.986, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1620.7699,6024.69971,-23.9074783,20.9201984,0.927999973,1719.56,701.696,0.0,16206.7,0.0,0.0,0.0,1,-21.33047299214596,-21.05354999579947,-21.88654999579947,0.0780578523739708,5603.0,1.3926486,20.930461885920625,20.905304,319303480000.0,-0.0074731677282411,0.38683736,0.977405817707154,1.0,0.31684735,0.22295651,0.7282322,0.54974127,0.54104245,1.3997402,57.36168157515233,-28.02207024033109,0.8656658410897828,0.9850757,0.72615576,20.90565,323013900000.0,-0.22258893,1.8622087,20.90565,0.2204419,0.0013615793810698,2001707472,4.0,20.930461885920625,-23.92459,-0.22512804,3710437000.0,0.3132738,-0.39060503,-0.011520727615681,21825204120157.742,0.0013615793810698,-0.0013615793810698,1.1805203445779024,0.2905380243519069,1.1805203419175414,0.5229116929663279,1.18052035140496,0.5187789292995665,10.716657743609709,0.1460474355520389,1.0300593609322413,-0.0065303940414389,11.50922121138191,11.50420365182025,9.569425062044155,13.338958314134471,1.1069401951001436
154,232020,0,2,0.162,144.8772,0.4713456,155.9032,0.04626807,-53.23486,2.6,-0.02243492,-0.197858,21.03,21.6123,0.9656997,"[0.3527, 0.0876, 0.0, 0.0]","[-0.6622, 0.2664, 0.0, 0.0]","[2.4997, -0.5849, 0.0, 0.0]","[0.0, 4.694, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",574.675964,775.952698,-21.3639393,18.2472382,0.162,1650.38,1464.89,0.0,21388.9,0.0,0.0,0.0,1,-25.45894225006329,-24.329564124104184,-25.155564124104185,0.1352727516164278,57310.0,1.9466736,17.445888946199712,17.320911,38529820000.0,-0.0003367191876906,-0.3891579,0.9993340268461844,1.0,0.36516532,-0.35298538,0.91580975,0.40258598,1.7638236,2.206677,57.0862227766659,-29.39084114837989,0.1144826090266759,0.8810988,1.0261577,17.445166,43930583000.0,0.09223574,4.1410384,17.445166,-0.34811726,-9.654770576419192e-05,3375004592,4.0,17.445888946199712,-21.294899,0.09352557,5400762400.0,0.3601292,0.103109695,-0.0003332143195573,739180497847.8873,-9.654770576419192e-05,9.654770576419192e-05,-0.6558958854786926,0.425937527184874,-0.6558958772690728,0.4704485160388513,-0.6558958870219711,0.4650240312194716,4.470734179239511,0.3437387684205536,0.6503788483691646,-0.0549753902383376,10.64276696679828,10.585796980121504,9.732455071441777,11.868750500164465,0.5365542483038164
156,3651788,0,2,0.43,290.4023,0.3372207,-111.8625,0.08391175,-22.27594,1.49,-1.09066,-0.06759766,20.79,22.1258,3.058724,"[-2.6819, 0.3737, 0.0, 0.0]","[-0.1566, -0.0184, 0.0, 0.0]","[2.5362, -0.2922, 0.0, 0.0]","[0.0, 244.18, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1157.12183,2366.19873,-23.3890209,18.9112358,0.430000007,1745.02,1080.49,0.0,10819.3,0.0,0.0,0.0,1,-23.950995808880663,-23.289746632011,-24.130746632011,0.0475755993947181,58769.0,1.300253,18.60745356219148,18.414673,176447470000.0,0.0026585424328927,0.6220902,0.9913355784777386,1.0,0.34856668,0.2964375,0.6322887,0.73148614,0.25780502,1.3029914,57.57857706796327,-29.50617496812984,0.3881665140205079,0.99025357,0.62941796,18.598005,176611360000.0,0.18182775,1.6624309,18.598005,0.29394877,-0.001162245411779,3375179412,4.0,18.60745356219148,-23.369408,0.18336721,163895620.0,0.3456403,0.38480607,-0.004364758704288,1902601645791.5493,-0.001162245411779,0.001162245411779,0.5084172537992661,0.1550771265126384,0.5084172727881978,0.486281300358452,0.5084172636695447,0.483056077930232,6.757789959463506,0.114941549292884,0.829804689234739,-0.0042535832296471,11.24701863483975,11.246615435589632,8.21456734749821,12.27934786808501,1.5038791355200911
158,15585435,0,2,0.756,291.7427,0.1601142,-133.3309,0.03290855,-103.2926,2.56,-0.6558166,-0.4441013,21.57,21.65959,2.824408,"[-1.6912, 0.5339, 0.0, 0.0]","[-1.4372, 0.3024, 0.0, 0.0]","[2.2942, -0.9208, 0.0, 0.0]","[0.0, 299.216, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1517.99231,4680.78418,-23.6455975,20.4619961,0.755999982,1656.25,907.49,0.0,20990.7,0.0,0.0,0.0,1,-24.284134626602395,-23.7548221111363,-24.5638221111363,0.0309309913673383,71125.0,1.2053107,20.65667783454256,20.633398,254979540000.0,-0.0004177237197621,0.20230344,0.9987845380475514,1.0,0.16488507,0.08674393,0.86413103,0.38454354,0.7207761,1.205348,57.53878254973807,-29.004201389443864,0.7851637778101448,0.99988383,0.8641232,20.655357,254989680000.0,0.14020672,1.6214727,20.655357,0.08673367,0.0024850242560279,3376331654,4.0,20.65667783454256,-23.654732,0.14022331,10144083.0,0.16486557,0.3270276,-0.0006114585275898,26308866359526.76,0.0024850242560279,-0.0024850242560279,0.2769965197641621,0.4445193989170213,0.2769965368954252,0.7169363260644569,0.2769965297103169,0.7169075755259293,8.924294963138005,0.0811124516082607,0.950573916020832,-5.045492069350269e-05,11.406522603925136,11.40650533329046,7.006212793997292,13.420102134881253,1.3431002822754552
159,2504989,0,2,0.374,257.0396,0.1097213,-45.61935,0.0298152,103.9116,1.21,-0.2561023,0.2777576,21.93,20.68806,2.460086,"[0.6155, -1.0087, 0.0, 0.0]","[-0.5799, 1.2678, 0.0, 0.0]","[-3.1956, 3.1389, 0.0, 0.0]","[60.469, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1063.01648,2006.84351,-23.0268993,18.8596687,0.374000013,1712.65,1051.75,0.0,8364.75,0.0,0.0,0.0,1,-22.308264814960715,-21.655774485854327,-22.359774485854327,0.0276607360636897,58929.0,1.49261,18.976141139912336,18.798555,110984790000.0,-0.0013374752183676,0.070777096,0.9978308829266512,1.0,0.09328176,0.012993498,1.2459055,0.5081166,0.75479686,1.4988686,57.94796411942326,-29.66343889227555,0.3909986891754491,0.9901173,1.2430935,18.973783,111086460000.0,0.089208715,2.3142102,18.973783,0.012548484,0.0024040761104886,3375182176,4.0,18.976141139912336,-23.01255,0.09237237,101666810.0,0.09008696,0.50316304,-0.0010901062302846,3433020840022.535,0.0024040761104886,-0.0024040761104886,0.0698737246909881,0.3261574392565009,0.0698737200076092,0.83471602209743,0.0698737231579742,0.8293545938165872,7.809233219082749,0.1757635616032898,0.8926083930233241,-0.0043133511347793,11.045661127296947,11.04526346462733,8.007179196910716,12.535676439801898,1.1685208419805295
160,7062760,0,2,0.552,239.8833,0.4918349,-27.12031,0.05374003,-65.5545,2.29,-0.1542932,0.7601751,20.81,22.36673,2.157446,"[-0.8688, -0.0159, 0.0, 0.0]","[1.7453, -0.2364, 0.0, 0.0]","[1.7884, -0.2384, 0.0, 0.0]","[0.0, 157.514, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1324.84302,3191.15503,-22.9792004,20.0925388,0.551999986,1693.71,1068.74,0.0,18332.9,0.0,0.0,0.0,1,-24.954155861554828,-24.26366097511736,-25.06666097511736,0.0646412821321797,15126.0,0.56529623,19.702378322150405,19.691471,98224290000.0,-0.0069868755006022,0.2835063,0.9900043687477578,1.0,0.49602586,0.19299921,0.19043434,0.72863746,0.11223012,0.56529623,56.20355518089082,-29.123594282734672,0.5128674771371611,1.0,0.19043434,19.691471,98224290000.0,0.45693868,0.7149298,19.691471,0.19299921,-0.0034308194739727,2625439149,4.0,19.702378322150405,-22.927921,0.45693868,0.0002028456,0.49602586,0.6712203,-0.0050657389550052,1788078685746.479,-0.0034308194739727,0.0034308194739727,0.1998223382038451,0.1569806127326601,0.1998223287167333,0.3368752876713432,0.1998223287167333,0.3368752876713432,3.449800043947125,-0.247723910870425,0.5377939233842808,0.0,10.992218898260669,10.992218898260669,-3.6928344083020015,12.252386626335507,1.045744356494394
161,11217281,0,2,0.662,212.3244,0.2306461,108.2099,0.05512212,110.1858,1.71,0.2538413,-0.3781382,21.79,22.19872,1.422948,"[0.5785, -0.1465, 0.0, 0.0]","[-1.0464, 0.178, 0.0, 0.0]","[1.8592, -0.6863, 0.0, 0.0]","[0.0, 86.179, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1440.40308,3978.74438,-22.7415791,20.9191513,0.662,1745.75,862.37,0.0,12821.0,0.0,0.0,0.0,1,-23.0876095009314,-22.612397887338386,-23.479397887338383,0.0075037791643564,65447.0,0.65182245,20.54166043412611,20.440798,98716000000.0,0.0002249458804876,0.3019131,0.9851093632294096,1.0,0.22378486,0.09633097,0.430567,0.7013693,0.16904688,0.6639541,56.9443771670429,-29.695508706192783,0.659690667499073,0.962255,0.4211289,20.525372,101326950000.0,-0.1845057,0.9630997,20.525372,0.08799249,0.0006432062480194,3375864302,4.0,20.54166043412611,-22.739605,-0.20199013,2610948000.0,0.20441388,-0.6330619,-0.0075297433691479,968218895143.662,0.0006432062480194,-0.0006432062480194,1.3482938313124426,0.175523741294678,1.348293813699014,0.6605587532736497,1.3482938294668918,0.6342741667447609,4.582859400731338,-0.1778619429297822,0.6611365335652767,-0.0167098235778579,11.00572497033222,10.994387549311506,9.416798222440354,11.985973553802244,0.641362979263706
162,3114355,0,2,0.406,162.181,0.4206515,-58.32314,0.04991138,168.6762,2.14,-0.2480285,0.1916966,22.69,22.3168,1.171435,"[0.2451, -0.7009, 0.0, 0.0]","[-0.1024, 0.5885, 0.0, 0.0]","[-1.4102, 1.8599, 0.0, 0.0]","[22.654, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1118.26428,2210.625,-21.8428993,20.285677,0.405999988,1711.93,1211.21,0.0,16878.9,0.0,0.0,0.0,1,-23.04072071293384,-22.22955864084232,-23.05155864084232,0.0357651590175467,59265.0,0.5521658,20.22895760343746,20.189342,23587762000.0,-0.0023760522992683,-0.4855071,0.995814191462401,1.0,0.40575463,-0.3455468,0.23939753,0.5701015,0.26427555,0.57723993,57.687661422812695,-29.17344905396945,0.4008729214104476,0.93871105,0.24401285,20.224403,24586640000.0,-0.20711288,0.9652033,20.224403,-0.3364964,-0.0003804353001188,3375235754,4.0,20.22895760343746,-21.810791,-0.21268338,998877300.0,0.3951273,-0.29882866,-0.0021023867520009,627262316890.1409,-0.0003804353001188,0.0003804353001188,-1.0612667809414773,0.2738030051338917,-1.0612667930043378,0.4335609516266734,-1.06126678922154,0.4227234059769518,3.0545443862644635,-0.2386436346491217,0.4849464403436777,-0.0274680698237367,10.390699182290426,10.372686737106102,8.999512143675748,11.797449197854172,0.5359519813585225
163,1879870,0,2,0.338,144.8772,0.1925589,39.96998,0.04106999,-41.55718,2.11,-0.05193271,0.1496612,19.61,19.15111,0.9132229,"[0.1142, -0.198, 0.0, 0.0]","[-0.2722, 0.586, 0.0, 0.0]","[-1.526, 4.6732, 0.0, 0.0]","[7.012, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",995.868835,1782.84839,-21.4959393,20.0976315,0.338,1715.29,1286.85,0.0,16590.5,0.0,0.0,0.0,1,-26.15129737435592,-25.27734688807237,-26.104346888072367,0.0267129695624905,58033.0,0.49188858,19.934671240417217,19.93187,17965750000.0,-0.0004096364320567,0.24830367,0.9974228346158976,1.0,0.16725917,0.07196553,0.35951307,0.57709664,0.23114456,0.5022242,57.94914796913583,-29.8146930535562,0.329664078774146,0.9717645,0.35829455,19.93187,18313642000.0,-0.14035186,0.8619873,19.93187,0.06689717,2.3715498997723546e-05,3375106698,4.0,19.934671240417217,-21.497944,-0.1509854,347891520.0,0.1554795,-0.52094704,-0.0012911627948921,986437810839.4366,2.3715498997723546e-05,-2.3715498997723546e-05,1.348403949834908,0.2681531050410794,1.348403945563322,0.7308831478320685,1.3484039451774823,0.7134155453351282,2.341309314062855,-0.2991023643565806,0.3694587928152849,-0.012438970405463,10.26277472022839,10.254445352020076,8.541443842768597,11.99406971071278,0.4535059054590259
164,1387044,0,4,0.302,226.9865,0.3687364,-85.91155,0.05728729,65.30767,1.94,0.2596982,-0.00405322,23.95,22.4625,2.132336,"[0.7564, 1.2515, -0.7618, 0.8583]","[-1.0526, -0.1212, 0.0092, 1.0773]","[5.0065, -5.3841, -1.0282, 3.9355]","[1.535, 3.195, 25.677, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",922.962646,1564.61011,-22.6467381,18.6272926,0.301999986,1731.91,1323.17,0.0,14969.9,0.0,0.0,0.0,1,-21.62409451017309,-20.7446603331579,-21.6026603331579,0.07719662156938,9353.0,1.1269457,18.87400231574803,18.564941,52711694000.0,0.0006247221706284,0.12868422,0.9935928575348132,1.0,0.305268,0.101966426,0.6134076,0.38525596,0.7569489,1.1922858,57.21849570259951,-29.035639537104004,0.3252909303025006,0.8875407,0.6345969,18.867023,59707620000.0,-0.2781292,1.7056985,18.867023,0.09856239,0.0004016712469875,2625108817,4.0,18.87400231574803,-22.609474,-0.28773493,6995927000.0,0.29507694,-0.36312878,-0.0032193231173698,2449188500552.113,0.0004016712469875,-0.0004016712469875,1.400512245669782,0.443776519689581,1.4005122400691548,0.5443098000166346,1.4005122505992131,0.5322523992943198,5.508236618957934,0.0763803715831777,0.7410125881027723,-0.0518117223515978,10.776029760154026,10.72190697339634,9.84484526912245,12.389022211665832,1.1336601225882816
167,14890656,0,2,0.742,246.0368,0.3398102,-25.42453,0.02913211,-109.6198,1.8,0.3007223,-0.1982039,22.13,21.19455,1.690225,"[1.0151, -0.382, 0.0, 0.0]","[-0.6357, 0.3156, 0.0, 0.0]","[2.3669, -2.4516, 0.0, 0.0]","[0.0, 94.866, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1507.50574,4574.62256,-23.188139,20.8556385,0.741999984,1741.78,803.899,0.0,13655.6,0.0,0.0,0.0,1,-22.80455395066893,-22.39160639549116,-23.27160639549116,0.0480089202612082,28891.0,0.63786227,20.96632219278859,20.954906,110361180000.0,0.0019685802164323,0.46929273,0.9895408066524304,1.0,0.3381033,0.28060532,0.31552044,0.56545407,0.23957698,0.63786227,56.42787115687888,-28.823570934586613,0.7577923998188096,1.0,0.31552044,20.954906,110361180000.0,0.18861201,0.8630773,20.954906,0.28060532,-0.0021539187986478,2626170607,4.0,20.96632219278859,-23.142834,0.18861201,0.08201262,0.3381033,0.3154404,-0.0052752155611877,14252683621678.871,-0.0021539187986478,0.0021539187986478,0.4894997019018798,0.2775845873109835,0.4894997262222821,0.4946529257124807,0.4894997262222821,0.4946529257124807,4.660586031808804,-0.1952730859125781,0.6684405292176353,0.0,11.042816335380444,11.042816335380444,-1.086119313779077,13.153896644860748,0.8046385144716953
170,42142591,0,2,1.166,293.0893,0.4009619,153.2641,0.1247469,8.289335,2.39,-0.3136235,0.6094832,21.03,22.59864,1.716211,"[-1.1777, 0.0462, 0.0, 0.0]","[1.0208, -0.1823, 0.0, 0.0]","[1.924, -0.2358, 0.0, 0.0]","[0.0, 348.972, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1703.04285,7989.91992,-23.9651794,21.7135334,1.16600001,1680.37,592.23,0.0,19311.0,0.0,0.0,0.0,1,-24.23302380924316,-24.1402741964893,-24.9402741964893,0.1237394179287948,106920.0,0.7307583,21.90640384454043,21.87752,311307370000.0,0.0080902925265915,-0.12386869,0.9737473868333334,1.0,0.31642824,-0.11321868,0.37945536,0.34619334,0.3977532,0.7307583,56.67819164448793,-29.123429400016462,1.0771852402311342,1.0,0.37945536,21.87752,311307370000.0,-0.2954799,0.8189772,21.87752,-0.11321868,0.0154090836540801,2627770805,4.0,21.90640384454043,-23.981836,-0.2954799,0.009846292,0.31642824,-0.32327446,-0.0135399778264035,21265722365115.49,0.0154090836540801,-0.0154090836540801,-1.3878397954566477,0.4856706983796038,-1.3878397977178945,0.5192624374486602,-1.3878397977178945,0.5192624374486602,5.934492777542881,-0.1362262431977188,0.7733836056279623,0.0,11.4931894024443,11.4931894024443,-2.00672728900727,13.3276801396414,0.8719225283606364
171,471365,0,2,0.206,198.1527,0.2228461,24.95474,0.04873132,89.89318,1.0,0.2955021,0.5056806,19.03,19.68127,1.766902,"[0.7528, -0.1175, 0.0, 0.0]","[1.28, -0.2577, 0.0, 0.0]","[2.1382, -0.5489, 0.0, 0.0]","[0.0, 31.806, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",696.461426,1012.9585,-22.21838,18.0155773,0.206,1651.85,1231.89,0.0,6607.4,0.0,0.0,0.0,1,-24.86415299501812,-24.097865500438136,-24.632865500438136,0.0255461849946147,28.0,1.6527755,17.64498578943983,17.518518,53659955000.0,-0.0003096396536031,-0.5564259,0.9985143646839538,1.0,0.2164321,-0.18927367,1.1134874,0.6362662,0.65315133,1.7152783,57.77678027413561,-28.212259204195988,0.1815624287667723,0.95119417,1.104901,17.643372,56849445000.0,-0.094550475,2.9382186,17.643372,-0.17048885,0.0004723854824683,2000015887,4.0,17.64498578943983,-22.222158,-0.10496824,3189489700.0,0.19495189,-0.3085852,-0.0007438057449768,2652206475177.465,0.0004723854824683,-0.0004723854824683,-1.038576260202874,0.2222950438457415,-1.0385762492076744,0.673707546679447,-1.038576238787088,0.6441526011323607,5.124279891023161,0.2343345933868455,0.7096328431271234,-0.0217308202318677,10.754726229188854,10.729650304130557,9.50372120399694,12.423607331022204,0.8433227156153296
172,6931455,0,2,0.548,237.1374,0.5035421,-35.15459,0.06759943,145.7634,2.46,-0.5253438,0.4339256,22.45,21.95597,2.500399,"[-1.5842, 0.34, 0.0, 0.0]","[1.2019, -0.3948, 0.0, 0.0]","[1.5762, -2.3424, 0.0, 0.0]","[0.0, 148.073, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1320.04834,3163.23706,-22.9459991,20.1026611,0.547999978,1670.61,1080.02,0.0,19999.9,0.0,0.0,0.0,1,-23.507139142930715,-22.785293997439744,-23.583293997439743,0.040219469489981,15126.0,0.56529623,19.702378322150405,19.691471,98224290000.0,-0.0069868755006022,0.2835063,0.9900043687477578,1.0,0.49602586,0.19299921,0.19043434,0.72863746,0.11223012,0.56529623,56.20355518089082,-29.123594282734672,0.5128674771371611,1.0,0.19043434,19.691471,98224290000.0,0.45693868,0.7149298,19.691471,0.19299921,-0.0034308194739727,2625439149,4.0,19.702378322150405,-22.927921,0.45693868,0.0002028456,0.49602586,0.6712203,-0.0050657389550052,1788078685746.479,-0.0034308194739727,0.0034308194739727,0.1998223382038451,0.1569806127326601,0.1998223287167333,0.3368752876713432,0.1998223287167333,0.3368752876713432,3.449800043947125,-0.247723910870425,0.5377939233842808,0.0,10.992218898260669,10.992218898260669,-3.6928344083020015,12.252386626335507,1.0470063527356612
173,7535787,0,2,0.566,276.6942,0.3541731,141.3113,0.05394673,-108.6104,0.75,-0.1226156,-0.1568742,21.77,22.09443,0.8937363,"[-0.2889, 0.1522, 0.0, 0.0]","[-0.594, 0.1833, 0.0, 0.0]","[5.2923, -0.7417, 0.0, 0.0]","[0.0, 49.603, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1341.24475,3289.20947,-23.3641796,19.7872772,0.565999985,1513.54,313.319,0.0,4635.22,0.0,0.0,0.0,1,-20.994351773765665,-20.6605541979078,-21.014554197907795,0.0610999894209045,19463.0,1.1787639,19.80736573648357,19.822641,158007590000.0,-0.0090574964060881,0.29883054,1.014168820420159,1.0,0.3175077,0.29669026,0.6106205,0.31979817,0.87881917,1.1787639,56.39384806631213,-29.48726231040516,0.5897410319766128,1.0,0.61062044,19.822641,158007590000.0,0.113075376,1.7051761,19.822641,0.29669026,-0.0038256272256872,2625647151,4.0,19.80736573648357,-23.321457,0.113075376,87.31275,0.3175077,0.11389109,0.0069613280500007,5405799173047.888,-0.0038256272256872,0.0038256272256872,0.6033343402198603,0.5153832150848596,0.6033343472763065,0.5180176727344413,0.6033343472763065,0.5180176727344413,7.725513194508773,0.0714268269820388,0.8879273386004871,0.0,11.198677949080666,11.198677949080666,1.9410776669625092,12.732859907500853,0.4564418193865072
