,om10M_i,om10z,index,Min Distance,cosmodc2_index,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,bin
2077,-21.92120627257412,1.75,2743,0.021542329490117727,5905.0,4.0,0.3358599,-28.135568249973616,0.7449049,0.35274205,0.398439,0.39794526,23.7397139389792,52.59454953630162,23.676609,1.0,0.9435350551305192,0.33601382,2569866886,8633016,0.3968,126.5,109.6,0.6,103.8,0.3762,123.7,0.4663,120.1,-21.90761101054609,0.5275,115.5,0.4248,1842.5701,1217.6396,-28.15349311797409,1823.7913,1802.8123,1372.6233,1,1,1340.5681,1826.6737,1805.4261,1452.3671,52.611557751549725,1180.6517,1858.1317,1.7667105,1427.5499,0.03046281,-0.08429932,-0.08468598,-0.35597488,0.007247065,-0.0026789030238021,0.007213976,0.35727593,0.0849955,0.0845653876011107,0.08460742,0.0849532731871381,0.3570984308133023,-0.0026666715013391,-0.0112606852003626,-22.163736,0.99484414,30124816000.0,7342303422377.465,30127827000.0,3012366.0,0.0091765573222436,-0.0244984632361275,-0.0298196050338785,-0.7427142902613678,0.47353971263587175,-0.7427142890599452,0.8439851591807255,-0.7427142873746111,0.8433256160860814,3.3883071980689095,-0.39963815856201895,0.5299827783936285,-0.0022449538673652725,10.478967808874094,10.478924402954586,6.478907737158055,12.865832327858158,1.5 - 2.0
532,-24.133822077718335,2.86,690,0.01192649884224494,11067.0,4.0,0.2757562,-27.65541609864387,0.8509948,0.30213827,0.6293476,0.6293476,24.81503802047271,53.46612266208481,24.876524,1.0,1.0582648720513157,0.27575618,2582037662,7870033,0.3436,349.3,315.9,0.5207,304.0,0.3257,343.8,0.4041,336.9,-24.145031794367032,0.4575,327.7,0.368,6180.8677,1257.9003,-27.667846524849217,5341.7476,5221.932,3883.7551,1,1,3782.1455,5301.5093,5280.428,4920.434,53.47214267631898,1215.1595,6240.4556,2.8559277,4824.0127,-0.1539654,-0.3696603,-0.3696603,-0.45037976,-0.12637089,0.3601173834058642,-0.12637089,0.47596982,0.39066395,0.1514390744697987,0.39066395,0.1514390744697987,0.1845075003684618,0.3601173834058642,0.4387530661031471,-23.411423,1.0,209836980000.0,3690679223887.324,209836980000.0,27.85538,0.0008196317442106,-0.0042530954839935,0.0279085553868249,-0.9500991596340286,0.3550412539184312,-0.950099146607454,0.43816194269048914,-0.950099146607454,0.43816194269048914,4.98039759025886,-0.20110941963412676,0.6972640143185601,0.0,11.3218820272069,11.3218820272069,1.4449090874329573,12.567106300045394,2.5 - 3.0
1985,-24.125054562214466,2.85,2622,0.02083812447816581,11067.0,4.0,0.2757562,-27.65541609864387,0.8509948,0.30213827,0.6293476,0.6293476,24.81503802047271,53.46612266208481,24.876524,1.0,1.0582648720513157,0.27575618,2582037662,7870033,0.3436,349.3,315.9,0.5207,304.0,0.3257,343.8,0.4041,336.9,-24.145031794367032,0.4575,327.7,0.368,6180.8677,1257.9003,-27.667846524849217,5341.7476,5221.932,3883.7551,1,1,3782.1455,5301.5093,5280.428,4920.434,53.47214267631898,1215.1595,6240.4556,2.8559277,4824.0127,-0.1539654,-0.3696603,-0.3696603,-0.45037976,-0.12637089,0.3601173834058642,-0.12637089,0.47596982,0.39066395,0.1514390744697987,0.39066395,0.1514390744697987,0.1845075003684618,0.3601173834058642,0.4387530661031471,-23.411423,1.0,209836980000.0,3690679223887.324,209836980000.0,27.85538,0.0008196317442106,-0.0042530954839935,0.0279085553868249,-0.9500991596340286,0.3550412539184312,-0.950099146607454,0.43816194269048914,-0.950099146607454,0.43816194269048914,4.98039759025886,-0.20110941963412676,0.6972640143185601,0.0,11.3218820272069,11.3218820272069,1.4449090874329573,12.567106300045394,2.5 - 3.0
534,-21.99155258418199,2.49,692,0.0378454818811921,9443.0,4.0,0.1585603,-28.429619544559813,0.325441,0.09496571,0.20759073,0.20659529,25.70352355881694,52.51003027449158,25.615091,1.0,0.9217796287290688,0.15819573,2578576771,9601600,0.3258,223.2,195.4,0.4921,185.8,0.309,218.6,0.3827,212.8,-22.017262760726105,0.4328,205.2,0.3487,1182.2223,333.1181,-28.45094348873361,1023.47327,851.0328,779.13116,1,1,756.57556,865.09686,1010.65857,845.863,52.53072857068671,320.6656,1194.6353,2.4622283,827.88495,0.25614938,-0.11630448,-0.119391106,-0.4846983,0.06309483,0.0492958978993886,0.061463643,0.5482198,0.13503775,0.1224681699606145,0.13154662,0.1257183692898573,0.5103854238160498,0.048021450138158,0.2001291289721018,-21.89354,0.90561956,27348951000.0,2852621655256.3384,27363232000.0,14281059.0,-0.0292914774320935,0.003721396992123,-0.0419836057266842,-0.5423157869566007,0.29180624263389393,-0.5423157673308134,0.767492365261182,-0.5423157933028158,0.7620559325420649,1.699593453206478,-0.6827920438858859,0.23034504952869309,-0.04305420595667834,10.437167392641172,10.436940673132028,7.154760413378776,12.45524417476594,2.0 - 2.5
663,-21.99518791891421,2.45,867,0.025235490126214177,9443.0,4.0,0.1585603,-28.429619544559813,0.325441,0.09496571,0.20759073,0.20659529,25.70352355881694,52.51003027449158,25.615091,1.0,0.9217796287290688,0.15819573,2578576771,9601600,0.3258,223.2,195.4,0.4921,185.8,0.309,218.6,0.3827,212.8,-22.017262760726105,0.4328,205.2,0.3487,1182.2223,333.1181,-28.45094348873361,1023.47327,851.0328,779.13116,1,1,756.57556,865.09686,1010.65857,845.863,52.53072857068671,320.6656,1194.6353,2.4622283,827.88495,0.25614938,-0.11630448,-0.119391106,-0.4846983,0.06309483,0.0492958978993886,0.061463643,0.5482198,0.13503775,0.1224681699606145,0.13154662,0.1257183692898573,0.5103854238160498,0.048021450138158,0.2001291289721018,-21.89354,0.90561956,27348951000.0,2852621655256.3384,27363232000.0,14281059.0,-0.0292914774320935,0.003721396992123,-0.0419836057266842,-0.5423157869566007,0.29180624263389393,-0.5423157673308134,0.767492365261182,-0.5423157933028158,0.7620559325420649,1.699593453206478,-0.6827920438858859,0.23034504952869309,-0.04305420595667834,10.437167392641172,10.436940673132028,7.154760413378776,12.45524417476594,2.0 - 2.5
765,-21.99343879959999,2.47,998,0.02505953799711152,9443.0,4.0,0.1585603,-28.429619544559813,0.325441,0.09496571,0.20759073,0.20659529,25.70352355881694,52.51003027449158,25.615091,1.0,0.9217796287290688,0.15819573,2578576771,9601600,0.3258,223.2,195.4,0.4921,185.8,0.309,218.6,0.3827,212.8,-22.017262760726105,0.4328,205.2,0.3487,1182.2223,333.1181,-28.45094348873361,1023.47327,851.0328,779.13116,1,1,756.57556,865.09686,1010.65857,845.863,52.53072857068671,320.6656,1194.6353,2.4622283,827.88495,0.25614938,-0.11630448,-0.119391106,-0.4846983,0.06309483,0.0492958978993886,0.061463643,0.5482198,0.13503775,0.1224681699606145,0.13154662,0.1257183692898573,0.5103854238160498,0.048021450138158,0.2001291289721018,-21.89354,0.90561956,27348951000.0,2852621655256.3384,27363232000.0,14281059.0,-0.0292914774320935,0.003721396992123,-0.0419836057266842,-0.5423157869566007,0.29180624263389393,-0.5423157673308134,0.767492365261182,-0.5423157933028158,0.7620559325420649,1.699593453206478,-0.6827920438858859,0.23034504952869309,-0.04305420595667834,10.437167392641172,10.436940673132028,7.154760413378776,12.45524417476594,2.0 - 2.5
535,-21.234662760227604,1.4,696,0.015032311834414386,1626.0,4.0,0.37013036,-27.809009239534163,0.4895927,0.4726098,0.38788638,0.38779774,22.47380131665745,52.74304713988327,22.435604,1.0,0.9654307145984452,0.3702186,1879782192,2519548,0.5107,301.7,267.9,0.7737,256.0,0.4841,296.1,0.6006,289.1,-21.22051612069282,0.6799,279.7,0.5469,1383.8259,1031.3861,-27.8214756583364,1444.7639,1412.9453,1083.1385,1,1,1050.672,1437.1333,1426.0309,1370.9393,52.7515524705346,991.5225,1398.8536,1.3949164,1340.9312,0.004966768,-0.022368133,-0.022363396,-0.016936798,0.0065581347,-0.0059021317590237,0.0065595233,0.01765004,0.023305163,0.0225501837900269,0.023310099,0.0225454086955211,0.0170746441856432,-0.0059033818244944,-0.0044699477877344,-23.109665,0.99597603,132022150000.0,1525197174985.9155,132025830000.0,3675065.5,-0.0090059815648588,-0.0060251350028062,-0.0178037736321399,-0.6427704065051124,0.9653121617954581,-0.6427704139132218,0.9544417686958642,-0.6427704028018689,0.9544511967480241,3.2769602317988378,-0.41129546967731323,0.5154711709474908,-0.0017511135481874144,11.120658906425913,11.12064680102224,6.565265083837919,12.183325992189644,1.0 - 1.5
537,-22.014713765039456,2.0,699,0.010808586168781047,7604.0,4.0,0.304293,-28.586306690519308,0.6354522,0.11900048,0.43177423,0.43177423,24.466619815642016,52.87525986310658,24.380388,1.0,0.9236498790455075,0.30429298,2575041500,9336157,0.4719,197.7,175.2,0.7198,167.3,0.4469,194.0,0.5564,189.3,-22.01259157472566,0.6311,183.1,0.5059,1764.4249,1074.667,-28.612039438978023,1831.8817,1549.7627,1233.9266,1,1,1195.6587,1577.2834,1807.1334,1351.2072,52.88764315582917,1031.6819,1784.3267,1.9894018,1320.2278,-0.091630995,0.17163375,0.17163375,0.67837775,-0.023183208,-0.1678340474670782,-0.023183208,0.68453825,0.1731924,0.0427473836192024,0.1731924,0.0427473836192024,0.1689578729612459,-0.1678340474670782,-0.6633595151254165,-22.935774,1.0,136844440000.0,3066050808067.606,136844440000.0,1.3383806,0.0028441347953773,-0.0089434737634997,-0.0405524483592842,0.8525287191213484,0.18726897661091088,0.8525287241515979,0.7047502272937632,0.8525287241515979,0.7047502272937632,3.6449279492021436,-0.3647432816469399,0.5616889478602494,0.0,11.136227156686786,11.136227156686786,0.12657963284524396,12.486579347348288,1.5 - 2.0
541,-23.210746632010995,1.49,704,0.027648433344949437,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
859,-23.296682198295244,1.61,1113,0.12788391712944142,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
1072,-23.13670672248941,1.57,1405,0.08877948857240145,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
1308,-23.19584039236586,1.46,1703,0.058882732880468455,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
1562,-23.215233084934976,1.51,2049,0.010224082221501384,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
1804,-23.1504425562041,1.54,2376,0.062091834365983964,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
2000,-23.151616654547762,1.58,2648,0.08436483318752712,4661.0,4.0,0.186852,-28.39803244143242,1.4833026,0.24791145,0.7798706,0.7798706,23.485376947808174,52.51926471695054,23.496178,1.0,1.0099974800409537,0.186852,2568072733,7810773,0.3631,364.5,320.3,0.5465,304.9,0.3445,357.1,0.4259,347.9,-23.208330945123148,0.4812,335.8,0.3885,7366.313,5142.4346,-28.41721288936409,7714.5557,7715.998,5655.9175,1,1,5498.1045,7839.494,7621.4604,6608.8228,52.53285969805393,4957.671,7440.8525,1.5175427,6473.912,0.21091302,0.58602595,0.58602595,0.681717,0.18130766,-0.3161891425166902,0.18130766,0.71359813,0.61343205,0.5256646324574434,0.61343205,0.5256646324574434,0.6114993502578763,-0.3161891425166902,-0.3678190299843012,-22.730022,1.0,88026530000.0,2810976942512.6763,88026530000.0,3.1455157,-0.0167692126626616,-0.0133021190384594,0.0047313764227818,0.6353759132615918,0.1671347560539423,0.635375900538001,0.23959357216294563,0.635375900538001,0.23959357216294563,6.625513291349684,-0.10797745162747034,0.8212195295470412,0.0,10.944613582333902,10.944613582333902,0.497691857191141,12.4488572832522,1.5 - 2.0
547,-22.1626603331579,1.94,716,0.05547346389048938,7460.0,4.0,0.23197766,-27.898609291804465,0.48599127,0.2821702,0.28426296,0.27039406,24.57422983109763,53.58885329675421,24.551882,1.0,0.9796270839015728,0.23798294,2575009431,5492747,0.3205,209.5,185.5,0.4826,177.1,0.304,205.5,0.376,200.5,-22.12453768773868,0.4248,193.9,0.3429,1927.9296,1173.9652,-27.914982139647098,1989.9175,1698.0388,1346.1061,1,1,1310.938,1723.3331,1967.2993,1472.0717,53.59074760170071,1134.3671,1946.1864,1.9802985,1443.6666,-0.02667805,-0.07608258,-0.088168204,-0.26399168,-0.008909962,-0.0326964443395387,-0.007688632,0.26533625,0.088617265,0.071074683940257,0.076470084,0.0823648118034222,0.2466152600542765,-0.0282145906306358,-0.0978991142830548,-21.672329,0.7756371,17217940000.0,3193580725723.944,17416155000.0,198216110.0,-0.027479859546009,0.0053858737591057,-0.0107327806471209,-0.8357554072852094,0.5806075265028544,-0.8357554074136639,0.8579243642242712,-0.8357554090372753,0.8371929829534189,2.4006698221672402,-0.5462797260133907,0.3803324331635294,-0.11034142607614175,10.24095228117688,10.235981190082239,8.297138948836322,12.504277898509772,1.5 - 2.0
928,-22.145973148616967,1.97,1203,0.02378104466407165,7460.0,4.0,0.23197766,-27.898609291804465,0.48599127,0.2821702,0.28426296,0.27039406,24.57422983109763,53.58885329675421,24.551882,1.0,0.9796270839015728,0.23798294,2575009431,5492747,0.3205,209.5,185.5,0.4826,177.1,0.304,205.5,0.376,200.5,-22.12453768773868,0.4248,193.9,0.3429,1927.9296,1173.9652,-27.914982139647098,1989.9175,1698.0388,1346.1061,1,1,1310.938,1723.3331,1967.2993,1472.0717,53.59074760170071,1134.3671,1946.1864,1.9802985,1443.6666,-0.02667805,-0.07608258,-0.088168204,-0.26399168,-0.008909962,-0.0326964443395387,-0.007688632,0.26533625,0.088617265,0.071074683940257,0.076470084,0.0823648118034222,0.2466152600542765,-0.0282145906306358,-0.0978991142830548,-21.672329,0.7756371,17217940000.0,3193580725723.944,17416155000.0,198216110.0,-0.027479859546009,0.0053858737591057,-0.0107327806471209,-0.8357554072852094,0.5806075265028544,-0.8357554074136639,0.8579243642242712,-0.8357554090372753,0.8371929829534189,2.4006698221672402,-0.5462797260133907,0.3803324331635294,-0.11034142607614175,10.24095228117688,10.235981190082239,8.297138948836322,12.504277898509772,1.5 - 2.0
1580,-22.13555936260122,1.98,2074,0.011025716259071623,7460.0,4.0,0.23197766,-27.898609291804465,0.48599127,0.2821702,0.28426296,0.27039406,24.57422983109763,53.58885329675421,24.551882,1.0,0.9796270839015728,0.23798294,2575009431,5492747,0.3205,209.5,185.5,0.4826,177.1,0.304,205.5,0.376,200.5,-22.12453768773868,0.4248,193.9,0.3429,1927.9296,1173.9652,-27.914982139647098,1989.9175,1698.0388,1346.1061,1,1,1310.938,1723.3331,1967.2993,1472.0717,53.59074760170071,1134.3671,1946.1864,1.9802985,1443.6666,-0.02667805,-0.07608258,-0.088168204,-0.26399168,-0.008909962,-0.0326964443395387,-0.007688632,0.26533625,0.088617265,0.071074683940257,0.076470084,0.0823648118034222,0.2466152600542765,-0.0282145906306358,-0.0978991142830548,-21.672329,0.7756371,17217940000.0,3193580725723.944,17416155000.0,198216110.0,-0.027479859546009,0.0053858737591057,-0.0107327806471209,-0.8357554072852094,0.5806075265028544,-0.8357554074136639,0.8579243642242712,-0.8357554090372753,0.8371929829534189,2.4006698221672402,-0.5462797260133907,0.3803324331635294,-0.11034142607614175,10.24095228117688,10.235981190082239,8.297138948836322,12.504277898509772,1.5 - 2.0
550,-22.77648766138065,2.06,719,0.03216957992908597,7993.0,4.0,0.71239996,-28.62601172293202,1.335975,0.51921797,0.9126868,0.9126868,25.775172495106244,53.211780895951584,25.876673,1.0,1.0979943361128368,0.7123999,2575600507,1547624,0.4615,312.6,279.6,0.6968,268.0,0.4377,307.1,0.542,300.3,-22.795100103202287,0.6129,291.2,0.494,3584.0447,2170.2107,-28.656106532044795,3775.9058,3140.784,2510.7642,1,1,2438.1726,3192.7434,3728.4463,2761.2834,53.218168667980194,2089.3643,3621.6904,2.0337615,2702.2085,0.44008788,0.0033903867,0.003390387,0.012110919,0.123200245,0.0229607977689308,0.12320024,0.44025448,0.123246886,-0.121089202083985,0.12324688,-0.1210892094041287,-0.4325469687560852,0.0229607963808935,0.0820190628384255,-23.67649,1.0,176536620000.0,3196183335661.972,176536620000.0,67.01866,0.010843388613829,-0.0141507043999514,0.0455004809385696,0.013756187896495969,0.38864347451888437,0.013756187599432127,0.7805524613664413,0.013756188258036775,0.7805524534304411,7.688217038477839,-0.03967823053550411,0.8858256349730296,0.0,11.246834807255278,11.246834807255278,1.8261957401148354,12.504631682839296,2.0 - 2.5
