ID,RAJ2000,DEJ2000,R,PMem,Pfree,tLum,tRad,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zspec,ObjID
503,75.299095,-50.349689999999995,0.473,0.728,1.0,1.0000000000000002,1.0000000000000002,22.2894,0.0254,20.7525,0.0078,20.1979,0.0104,19.856,0.013,,2933499243
503,75.27468888888887,-50.349244999999996,0.245,0.6,1.0,1.0000000000000002,1.0000000000000002,21.9809,0.0208,20.4883,0.007,19.9162,0.0081,19.5363,0.0098,,2933500331
503,75.26106694444444,-50.347113888888885,0.112,0.714,1.0,1.0000000000000002,1.0000000000000002,22.9763,0.0402,21.2265,0.0107,20.4773,0.0099,20.1514,0.0137,,2933500407
503,75.2770911111111,-50.346264999999995,0.255,0.013,1.0,1.0000000000000002,1.0000000000000002,22.8852,0.044,21.6433,0.0184,21.2368,0.0275,20.99,0.0365,,2933500426
503,75.2613361111111,-50.34604694444444,0.107,0.958,1.0,1.0000000000000002,1.0000000000000002,22.8079,0.045,21.0043,0.0113,20.3512,0.0122,19.9503,0.0157,,2933500501
503,75.3190211111111,-50.34468388888888,0.656,0.679,1.0,1.0000000000000002,0.9976660000000002,23.381,0.062,21.7832,0.0178,21.1024,0.0236,20.7072,0.0291,,2933500521
503,75.24912305555554,-50.344601944444435,0.027,0.417,1.0,0.571431,1.0000000000000002,23.3368,0.1195,22.1635,0.0525,21.7614,0.0758,21.3169,0.094,,2933500553
503,75.31579805555555,-50.34195805555555,0.625,0.743,1.0,1.0000000000000002,0.9997200000000002,22.1859,0.0321,20.5034,0.0086,19.8315,0.0107,19.4672,0.0134,,2933500893
503,75.2416761111111,-50.343894999999996,0.091,0.283,1.0,1.0000000000000002,1.0000000000000002,21.7443,0.0199,20.0219,0.0053,19.4441,0.0064,19.1603,0.009,,2933500896
503,75.2453961111111,-50.34041499999999,0.071,0.954,1.0,1.0000000000000002,1.0000000000000002,23.324,0.0573,21.4941,0.0141,20.733,0.0135,20.3511,0.0169,,2933500912
503,75.29254305555554,-50.34035805555555,0.403,0.183,1.0,1.0000000000000002,1.0000000000000002,22.7626,0.0411,21.3405,0.0139,20.7225,0.0172,20.308,0.0205,,2933500940
503,75.25109888888888,-50.34338305555555,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,21.3592,0.0199,19.5138,0.0048,18.8189,0.005,18.448,0.0064,,2933501026
503,75.27705388888887,-50.33751611111111,0.266,0.889,1.0,1.0000000000000002,1.0000000000000002,23.3824,0.0664,21.5754,0.0167,20.8278,0.0161,20.4443,0.0196,,2933501177
503,75.28229888888887,-50.34023805555555,0.305,0.919,1.0,1.0000000000000002,1.0000000000000002,21.1993,0.0192,19.4719,0.0051,18.8307,0.0059,18.4745,0.0073,,2933501258
503,75.3226961111111,-50.334199999999996,0.706,0.567,1.0,1.0000000000000002,0.9676200000000001,23.5558,0.062,21.9893,0.0184,21.3407,0.0241,20.9257,0.028,,2933502382
503,75.25377388888887,-50.33319694444444,0.156,0.954,1.0,1.0000000000000002,1.0000000000000002,22.5587,0.029,20.8865,0.0083,20.2849,0.0091,19.9552,0.0122,,2933502581
503,75.27569388888888,-50.33013194444444,0.311,0.757,1.0,0.07707200000000002,1.0000000000000002,23.8003,0.0817,22.3834,0.0292,21.8068,0.0349,21.3933,0.0418,,2933502745
503,75.2855111111111,-50.3289061111111,0.398,0.072,1.0,1.0000000000000002,1.0000000000000002,22.0549,0.0313,20.7199,0.0119,20.0758,0.0136,19.7288,0.0172,,2933503021
503,75.2983311111111,-50.32424888888888,0.54,0.648,1.0,1.0000000000000002,1.0000000000000002,23.7591,0.1077,21.9298,0.0231,21.3204,0.0284,20.8792,0.0331,,2933503315
503,75.30692388888887,-50.32166305555555,0.632,0.797,1.0,1.0000000000000002,0.9995560000000001,23.6414,0.0879,21.8585,0.0197,21.2286,0.0237,20.8775,0.03,,2933503556
503,75.30772499999999,-50.32116194444444,0.642,0.851,1.0,1.0000000000000002,0.9990720000000001,23.1491,0.0666,21.5384,0.0175,20.8986,0.0208,20.5382,0.0262,,2933503573
503,75.31714,-50.32062805555555,0.725,0.191,1.0,1.0000000000000002,0.9271240000000001,22.3419,0.0389,20.7392,0.0103,20.1148,0.0123,19.6937,0.0148,,2933503960
503,75.33358194444443,-50.3181861111111,0.884,0.459,1.0,1.0000000000000002,0.043297,23.2064,0.0683,21.4281,0.0151,20.779,0.0163,20.4751,0.0214,,2933505519
997,9.109385,-43.49220999999999,0.524,0.597,1.0,1.0000000000000002,0.9999970000000001,22.8946,0.039,21.4899,0.0138,20.9684,0.0119,20.6414,0.013,,2970766042
997,9.101921944444443,-43.488794999999996,0.484,0.798,1.0,1.0000000000000002,1.0000000000000002,22.7665,0.0337,21.2154,0.0106,20.6712,0.0094,20.3525,0.0102,,2970769370
997,9.050653888888888,-43.48401805555555,0.71,0.272,1.0,1.0000000000000002,0.7874800000000001,20.6219,0.0052,19.2023,0.0017,18.7313,0.0015,18.4596,0.0016,,2970769963
997,9.043881944444443,-43.48250888888888,0.753,0.259,1.0,1.0000000000000002,0.4695170000000001,21.9622,0.0137,20.639,0.005,20.1643,0.0044,19.8758,0.0045,,2970770025
997,9.118023888888887,-43.48150888888888,0.388,0.804,1.0,1.0000000000000002,1.0000000000000002,23.155,0.0344,21.4465,0.009,20.8959,0.0072,20.6044,0.0075,,2970770036
997,9.094906944444443,-43.482974999999996,0.426,0.801,1.0,1.0000000000000002,1.0000000000000002,23.1636,0.0335,21.5998,0.01,21.0672,0.0084,20.7843,0.0085,,2970772114
997,9.09016611111111,-43.47633999999999,0.366,0.814,1.0,1.0000000000000002,1.0000000000000002,22.162,0.0171,20.5157,0.0042,19.9441,0.0036,19.6122,0.0036,0.35000000000000003,2970772781
997,9.119421944444444,-43.47543194444444,0.313,0.695,1.0,1.0000000000000002,1.0000000000000002,20.011,0.0075,18.3914,0.0019,17.8199,0.0017,17.484,0.0016,0.3965,2970773686
997,9.10686611111111,-43.46489,0.16,0.923,1.0,1.0000000000000002,1.0000000000000002,21.8824,0.0141,20.2231,0.0035,19.6825,0.0032,19.386,0.0032,0.11000000000000001,2970773880
997,9.088146944444443,-43.46251611111111,0.247,0.91,1.0,1.0000000000000002,1.0000000000000002,23.2427,0.0376,21.5877,0.0093,21.0216,0.0081,20.6732,0.008,,2970773981
997,9.073798888888888,-43.46236388888888,0.373,0.844,1.0,1.0000000000000002,1.0000000000000002,21.8121,0.0139,20.099,0.0033,19.5492,0.0029,19.2356,0.003,,2970777178
997,9.095104999999998,-43.461036111111106,0.179,0.919,1.0,1.0000000000000002,1.0000000000000002,22.2776,0.0222,20.5861,0.0053,20.0341,0.0047,19.7354,0.0048,,2970777344
997,9.15765111111111,-43.43214694444444,0.542,0.402,1.0,1.0000000000000002,0.9999830000000001,22.0019,0.0264,20.6646,0.0083,20.196,0.009,19.8898,0.0094,,2970785230
997,9.15319111111111,-43.41215388888888,0.692,0.262,1.0,1.0000000000000002,0.8771050000000001,22.7602,0.0441,21.1949,0.0112,20.5761,0.0105,20.2668,0.0102,,2970792215
997,9.173708888888887,-43.41224,0.827,0.284,1.0,1.0000000000000002,0.059619000000000005,21.2108,0.0157,19.8242,0.0056,19.331,0.005,19.0472,0.0053,,2970792323
997,9.148393888888888,-43.41105611111111,0.676,0.6,1.0,1.0000000000000002,0.9283220000000001,22.3535,0.0297,20.7092,0.007,20.15,0.0065,19.8531,0.0065,,2970792410
997,9.147548888888888,-43.408251111111106,0.704,0.602,1.0,1.0000000000000002,0.8204500000000001,23.0531,0.0394,21.3322,0.0087,20.8245,0.0082,20.4984,0.0081,,2970792507
997,9.159653055555554,-43.40219,0.836,0.476,1.0,1.0000000000000002,0.041337000000000006,22.6705,0.0352,21.0591,0.0089,20.4943,0.0086,20.1391,0.0086,,2970793002
997,9.14393611111111,-43.39882694444444,0.799,0.14,1.0,1.0000000000000002,0.16110000000000002,22.8431,0.0346,21.0601,0.0074,20.3971,0.0058,20.0545,0.0058,,2970795364
997,9.166251944444443,-43.45992388888888,0.555,0.661,1.0,1.0000000000000002,0.9999500000000001,21.7507,0.0187,20.0393,0.0049,19.4512,0.004,19.1112,0.0041,,2970777434
997,9.17592,-43.45515305555555,0.642,0.194,1.0,1.0000000000000002,0.9842500000000001,22.6576,0.0462,21.3638,0.0178,20.8894,0.0163,20.5588,0.0166,,2970777740
997,9.13838611111111,-43.4440561111111,0.302,0.81,1.0,1.0000000000000002,1.0000000000000002,21.0706,0.0104,19.3072,0.0023,18.7103,0.002,18.3651,0.0019,0.397,2970783560
997,9.166283055555555,-43.43355388888888,0.607,0.484,1.0,1.0000000000000002,0.9977710000000001,22.5863,0.0309,20.8411,0.0079,20.205,0.0062,19.8606,0.0062,,2970783975
997,9.172088888888888,-43.43463805555555,0.653,0.28,1.0,1.0000000000000002,0.9731350000000001,22.4003,0.0348,20.8923,0.011,20.3214,0.0092,19.9605,0.0091,,2970785503
997,9.035733888888888,-43.42424388888888,0.819,0.52,1.0,1.0000000000000002,0.08197100000000002,22.3042,0.0177,20.6524,0.0044,20.1272,0.004,19.8363,0.0041,,2970785858
997,9.107148888888888,-43.42003888888888,0.444,0.733,1.0,1.0000000000000002,1.0000000000000002,22.3595,0.0202,20.7659,0.0053,20.1926,0.0046,19.8504,0.0045,,2970788340
997,9.080056944444443,-43.41536388888888,0.584,0.504,1.0,1.0000000000000002,0.9995490000000001,20.4751,0.0056,19.0117,0.0017,18.5354,0.0016,18.2411,0.0016,,2970792314
997,9.112241944444444,-43.401038888888884,0.698,0.231,1.0,1.0000000000000002,0.8478980000000002,23.2735,0.0519,21.6915,0.0138,21.0875,0.0116,20.7154,0.0112,,2970795215
997,9.11602611111111,-43.39919111111111,0.725,0.337,1.0,1.0000000000000002,0.6883720000000001,21.6458,0.0164,20.1428,0.0047,19.5699,0.0041,19.2322,0.004,,2970795506
997,9.117518888888888,-43.46798888888888,0.212,0.874,1.0,1.0000000000000002,1.0000000000000002,21.3747,0.0143,19.9175,0.0042,19.4117,0.0038,19.1017,0.0038,,2970773898
997,9.091346944444444,-43.45852305555555,0.195,0.902,1.0,1.0000000000000002,1.0000000000000002,21.9027,0.0166,20.1145,0.0037,19.527,0.0031,19.2025,0.0031,,2970777612
997,9.120544999999998,-43.45614111111111,0.111,0.369,1.0,1.0000000000000002,1.0000000000000002,22.1962,0.0165,20.9376,0.0059,20.4886,0.0057,20.1746,0.0058,,2970777811
997,9.110506944444444,-43.454608888888885,0.021,0.955,1.0,1.0000000000000002,1.0000000000000002,21.6144,0.015,20.0229,0.004,19.4645,0.0035,19.1472,0.0035,,2970777993
997,9.109958055555554,-43.453131111111105,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,20.98,0.0106,19.2398,0.0024,18.6564,0.0021,18.336,0.0021,0.39729000000000003,2970779384
997,9.116883888888887,-43.44866611111111,0.09,0.975,1.0,1.0000000000000002,1.0000000000000002,23.2378,0.0377,21.5732,0.0092,20.9965,0.008,20.6622,0.0079,,2970779407
997,9.127881944444443,-43.45007305555555,0.179,0.916,1.0,1.0000000000000002,1.0000000000000002,21.8591,0.0153,20.1768,0.0037,19.6334,0.0033,19.3003,0.0033,,2970779576
997,9.072906944444444,-43.44738805555555,0.368,0.034,1.0,1.0000000000000002,1.0000000000000002,22.6518,0.0224,21.3006,0.0074,20.8113,0.0069,20.4548,0.0067,,2970779609
997,9.120831944444443,-43.44215805555555,0.181,0.897,1.0,1.0000000000000002,1.0000000000000002,21.9421,0.0165,20.1889,0.0037,19.578,0.0031,19.244,0.0031,,2970783297
997,9.08826111111111,-43.43939888888888,0.28,0.015,1.0,1.0000000000000002,1.0000000000000002,21.5469,0.0141,20.2776,0.0049,19.826,0.0047,19.4898,0.0047,0.47390000000000004,2970783739
997,9.10516,-43.45799611111111,0.08,0.0,0.0,1.0000000000000002,1.0000000000000002,21.8331,0.0255,20.188,0.0064,19.6475,0.0057,19.234,0.0053,,2970785771
997,9.148103888888889,-43.4763161111111,0.484,0.761,1.0,1.0000000000000002,1.0000000000000002,22.5323,0.0238,20.8937,0.0057,20.3671,0.005,20.0734,0.0053,,2970772606
997,9.176765,-43.466206111111106,0.673,0.021,1.0,1.0000000000000002,0.9376050000000001,22.563,0.0362,20.9998,0.0109,20.3742,0.0086,19.988,0.0084,,2970773694
997,9.125403888888888,-43.49093805555555,0.528,0.609,1.0,1.0000000000000002,0.9999950000000001,22.9213,0.0402,21.0488,0.0093,20.4805,0.0076,20.1652,0.0079,,2970769124
1786,75.00729388888888,-59.04166888888888,0.308,0.84,1.0,1.0000000000000002,1.0000000000000002,24.7439,0.1368,23.1417,0.0433,22.0733,0.0315,21.6105,0.0342,,2945765168
1786,75.02234194444443,-59.04034999999999,0.442,0.571,1.0,0.9597390000000001,1.0000000000000002,25.7872,0.4389,23.7864,0.0962,22.5476,0.0633,22.107,0.0725,,2945765321
1786,74.98376388888887,-59.04004388888888,0.091,0.513,1.0,1.0000000000000002,1.0000000000000002,25.0109,0.1855,22.8825,0.0361,21.6876,0.0252,21.325,0.0305,,2945765334
1786,75.05514999999998,-59.040858055555546,0.745,0.629,1.0,1.0000000000000002,0.46112500000000006,23.1993,0.0481,21.5303,0.0143,20.5241,0.0116,20.097,0.0132,,2945765366
1786,75.02493388888888,-59.0397311111111,0.465,0.126,1.0,1.0000000000000002,1.0000000000000002,23.6444,0.0686,22.2755,0.0269,21.2087,0.0205,20.8758,0.0251,,2945765452
1786,74.97773805555555,-59.03884888888888,0.031,0.86,1.0,1.0000000000000002,1.0000000000000002,24.3287,0.1916,22.8154,0.0655,22.0738,0.0685,21.6338,0.0741,,2945765464
1786,75.03300888888887,-59.03872305555555,0.539,0.617,1.0,1.0000000000000002,0.9999710000000002,23.9706,0.0857,22.2104,0.0234,21.0834,0.0167,20.6608,0.0185,,2945765496
1786,74.97637999999999,-59.0384961111111,0.017,0.948,1.0,1.0000000000000002,1.0000000000000002,23.9157,0.0887,21.9482,0.0201,20.8262,0.0146,20.3675,0.0155,,2945765611
1786,74.9662261111111,-59.03616805555555,0.085,0.742,1.0,1.0000000000000002,1.0000000000000002,24.8531,0.1668,22.9043,0.0383,21.714,0.0264,21.35,0.0331,,2945765748
1786,74.97465194444443,-59.03814499999999,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,23.0649,0.0556,21.1744,0.0135,20.0989,0.0103,19.6483,0.011,,2945765818
1786,75.03984194444443,-59.03435111111111,0.606,0.426,1.0,0.9943530000000002,0.9963410000000001,25.6308,0.3669,23.6948,0.0858,22.4569,0.056,22.0604,0.0684,,2945765970
1786,75.0001711111111,-59.03066499999999,0.271,0.612,1.0,0.9461610000000001,1.0000000000000002,25.7759,0.4466,23.9104,0.1104,22.7271,0.0865,22.0983,0.0841,,2945766345
1786,74.96910999999999,-59.03022999999999,0.151,0.763,1.0,0.47194700000000006,1.0000000000000002,26.7742,0.8357,23.8389,0.0789,22.8419,0.0745,22.2388,0.0723,,2945766378
1786,75.03405,-59.02875305555555,0.574,0.03,1.0,1.0000000000000002,0.9995520000000001,25.0146,0.2221,23.0105,0.0495,21.6609,0.0298,21.2679,0.0357,,2945766572
1786,75.02617694444443,-59.02761888888888,0.512,0.595,1.0,1.0000000000000002,0.9999970000000001,24.8168,0.154,23.3163,0.0571,22.1921,0.0424,21.7404,0.0483,,2945766681
1786,74.99361999999999,-59.02401888888888,0.308,0.053,1.0,0.737469,1.0000000000000002,24.4277,0.1074,23.1441,0.0519,22.4949,0.059,22.1853,0.0761,,2945767069
1786,74.99473499999999,-59.0223311111111,0.339,0.365,1.0,1.0000000000000002,1.0000000000000002,24.4644,0.1224,22.9222,0.0469,21.7802,0.0326,21.2225,0.0341,,2945767242
1786,74.96385194444443,-59.02180388888888,0.31,0.299,1.0,0.9961690000000001,1.0000000000000002,24.7394,0.1697,23.2737,0.0698,22.5945,0.0728,22.0314,0.0759,,2945767273
1786,75.01909888888888,-59.02191499999999,0.503,0.444,1.0,1.0000000000000002,0.9999990000000001,25.2128,0.2077,23.4034,0.063,22.2982,0.0438,21.7245,0.0452,,2945767281
1786,75.01645305555554,-59.02017999999999,0.503,0.421,1.0,1.0000000000000002,0.9999990000000001,24.6403,0.1388,22.9264,0.046,21.6799,0.0283,21.1995,0.0313,,2945767495
1786,75.02612305555554,-59.013821111111106,0.645,0.042,1.0,0.9997070000000001,0.9705750000000001,25.5948,0.3039,23.7963,0.0956,22.7575,0.0615,22.0409,0.0561,,2945768117
1786,74.9189461111111,-59.055496944444435,0.601,0.278,1.0,1.0000000000000002,0.9972350000000001,23.5019,0.0531,21.713,0.0146,20.585,0.0121,20.1983,0.0144,,2945763659
1786,74.89186,-59.042313888888884,0.768,0.308,1.0,1.0000000000000002,0.28709100000000004,24.3387,0.1009,22.7047,0.0313,21.8553,0.0282,21.4022,0.0309,,2945765055
1786,74.94852805555554,-59.0816311111111,0.817,0.471,1.0,0.9999400000000002,0.062116000000000005,25.0105,0.1427,23.4393,0.049,22.4221,0.0446,22.0369,0.0512,,2945760776
1786,74.94894694444443,-59.079448888888884,0.778,0.155,1.0,1.0000000000000002,0.22147400000000003,25.2607,0.1845,23.2293,0.0427,21.9695,0.0296,21.4454,0.0299,,2945761033
1786,75.02642194444444,-59.07238499999999,0.778,0.166,1.0,0.9537460000000001,0.22105000000000002,24.9493,0.1655,23.6347,0.0743,22.7066,0.0675,22.1265,0.0637,,2945761815
1786,75.02746305555554,-59.07217805555555,0.781,0.233,1.0,1.0000000000000002,0.20350500000000002,24.0054,0.1082,22.6906,0.0486,21.8327,0.0453,21.4525,0.0521,,2945761880
1786,75.0422561111111,-59.06446388888888,0.782,0.264,1.0,1.0000000000000002,0.19691000000000003,24.171,0.0896,22.3239,0.0246,21.1474,0.0164,20.7334,0.0192,,2945762727
1786,74.9867411111111,-59.06369999999999,0.472,0.064,1.0,0.9999990000000001,1.0000000000000002,24.5005,0.1477,23.4654,0.0891,22.4566,0.0673,21.8985,0.0699,,2945762757
1786,74.96562194444444,-59.0620211111111,0.436,0.387,1.0,0.10518500000000001,1.0000000000000002,25.7701,0.2829,24.1022,0.0921,22.8794,0.0595,22.3101,0.061,,2945762919
1786,74.96625805555554,-59.05039805555555,0.233,0.446,1.0,1.0000000000000002,1.0000000000000002,24.3609,0.0891,22.779,0.03,21.9671,0.0306,21.4781,0.0324,,2945764218
1786,74.9793,-59.04969194444444,0.212,0.22,1.0,1.0000000000000002,1.0000000000000002,24.6245,0.1832,23.2329,0.0733,21.9578,0.0497,21.3742,0.0477,,2945764314
1786,74.99751305555554,-59.04695388888888,0.264,0.461,1.0,1.0000000000000002,1.0000000000000002,24.0758,0.0838,22.5439,0.0298,21.7891,0.0292,21.4429,0.0355,,2945764591
1786,74.96090388888888,-59.04675694444444,0.2,0.559,1.0,1.0000000000000002,1.0000000000000002,23.8119,0.0639,22.3741,0.0248,21.2812,0.0177,20.7944,0.0189,,2945764605
1786,74.9328361111111,-59.04630388888888,0.413,0.746,1.0,1.0000000000000002,1.0000000000000002,23.9658,0.1143,22.0544,0.0279,21.0092,0.0193,20.5303,0.0216,,2945764703
1786,74.96432999999999,-59.04523694444444,0.159,0.767,1.0,1.0000000000000002,1.0000000000000002,24.2428,0.1053,22.9378,0.0436,21.9427,0.0364,21.6016,0.0444,,2945764771
1786,74.99346499999999,-59.04471999999999,0.21,0.823,1.0,1.0000000000000002,1.0000000000000002,24.3062,0.095,22.8777,0.0367,21.9483,0.0324,21.5082,0.0355,,2945764848
1786,74.92816499999999,-59.04384499999999,0.441,0.156,1.0,0.16937700000000003,1.0000000000000002,24.9343,0.161,23.8722,0.0848,22.7052,0.0573,22.2987,0.068,,2945764906
1786,74.98412111111111,-59.0414361111111,0.105,0.966,1.0,1.0000000000000002,1.0000000000000002,25.2989,0.2259,23.4313,0.0558,22.3784,0.0419,21.9328,0.0453,,2945765180
1786,74.9599111111111,-59.04102111111111,0.146,0.884,1.0,1.0000000000000002,1.0000000000000002,24.5842,0.1309,22.6355,0.0301,21.4838,0.0205,21.059,0.0228,,2945765231
1786,74.97545305555555,-59.039161111111106,0.02,0.908,1.0,0.037143,1.0000000000000002,25.9244,0.7602,23.806,0.1494,23.127,0.1676,22.5176,0.1591,,2945765412
1786,74.9616961111111,-59.03903805555555,0.121,0.935,1.0,1.0000000000000002,1.0000000000000002,25.0668,0.188,23.2754,0.0498,22.2232,0.0386,21.7182,0.0398,,2945765424
1786,74.96865,-59.038906944444435,0.057,0.016,1.0,1.0000000000000002,1.0000000000000002,25.8629,0.419,23.5254,0.0676,22.5043,0.0542,21.7442,0.0435,,2945765445
1786,74.93694805555555,-59.026353055555546,0.407,0.756,1.0,0.9994180000000001,1.0000000000000002,25.2859,0.2516,23.3708,0.0656,22.3953,0.0553,22.004,0.0707,,2945766781
1786,74.94463999999999,-59.01447888888888,0.507,0.694,1.0,1.0000000000000002,0.9999980000000002,22.8901,0.0398,21.0586,0.0127,20.1071,0.0082,19.6904,0.0099,,2945768083
1786,75.01026805555554,-59.00883499999999,0.62,0.117,1.0,1.0000000000000002,0.9915550000000001,23.5723,0.0728,22.3841,0.0365,21.4581,0.0339,21.0845,0.0395,,2945768739
1786,74.9475361111111,-59.00632388888888,0.623,0.162,1.0,1.0000000000000002,0.9899810000000001,24.5329,0.1215,23.3664,0.0644,22.298,0.051,21.9379,0.0591,,2945768945
1786,75.01432194444443,-59.00510499999999,0.697,0.18,1.0,1.0000000000000002,0.8042770000000001,23.5962,0.0599,22.2366,0.0263,21.1701,0.0218,20.723,0.0237,,2945769134
1786,74.9246761111111,-59.02820499999999,0.495,0.532,1.0,1.0000000000000002,1.0000000000000002,24.2805,0.1049,22.6645,0.0339,21.6319,0.0289,21.3097,0.0395,,2945766608
1786,74.92486888888888,-59.02148888888888,0.548,0.548,1.0,0.9999920000000001,0.9999360000000002,24.7405,0.2472,23.2105,0.0923,22.3807,0.0741,21.8629,0.086,,2945767309
1786,74.92605999999999,-59.020174999999995,0.552,0.075,1.0,1.0000000000000002,0.9999100000000001,23.3976,0.0594,21.6411,0.0183,20.8871,0.0155,20.4903,0.0202,,2945767436
1786,74.92676999999999,-59.01147194444444,0.651,0.598,1.0,1.0000000000000002,0.9610730000000001,23.4009,0.0687,21.6971,0.0222,20.7244,0.0156,20.3288,0.0187,,2945768390
1786,74.93735194444443,-59.00732888888888,0.651,0.468,1.0,1.0000000000000002,0.9612980000000001,22.415,0.0288,20.7214,0.0089,19.7644,0.0085,19.3103,0.0094,,2945768968
1786,74.92906694444443,-59.0035361111111,0.75,0.327,1.0,1.0000000000000002,0.41696300000000003,23.9856,0.0977,22.2866,0.0289,21.4673,0.0321,21.0712,0.0371,,2945769244
2420,76.08124,-52.66924388888888,0.337,0.158,1.0,1.0000000000000002,1.0000000000000002,24.1971,0.1574,23.1091,0.068,22.3558,0.0625,21.9337,0.087,,2941865021
2420,76.06967499999999,-52.665948055555546,0.458,0.35,1.0,0.9944070000000002,1.0000000000000002,24.4933,0.2334,23.5258,0.1127,22.5534,0.0857,22.0822,0.1138,,2941866579
2420,76.07692888888887,-52.66508194444444,0.427,0.69,1.0,1.0000000000000002,1.0000000000000002,23.7894,0.1261,22.066,0.0298,21.0209,0.021,20.5227,0.0272,,2941866834
2420,76.12173194444443,-52.65303694444444,0.668,0.126,1.0,1.0000000000000002,0.9303370000000001,23.0822,0.0714,21.2834,0.0167,20.4414,0.0142,20.0205,0.0212,,2941869181
2420,76.09728805555555,-52.652246944444435,0.613,0.113,1.0,1.0000000000000002,0.9950310000000001,23.4322,0.111,21.9838,0.0396,21.1004,0.0285,20.575,0.0399,,2941869251
2420,76.09611305555555,-52.65181305555555,0.621,0.585,1.0,1.0000000000000002,0.9923910000000001,23.8898,0.1906,22.095,0.0479,21.0751,0.0326,20.5818,0.0445,,2941869339
2420,76.07468194444444,-52.726636111111105,0.785,0.181,1.0,1.0000000000000002,0.19712000000000002,24.8333,0.2234,23.2891,0.0612,22.2043,0.0448,21.9874,0.0749,,2941854392
2420,76.08063388888888,-52.724816944444434,0.736,0.239,1.0,1.0000000000000002,0.5507000000000001,25.4494,0.533,23.6653,0.1171,22.3013,0.0646,21.7455,0.0768,,2941854674
2420,76.0830811111111,-52.724599999999995,0.726,0.224,1.0,1.0000000000000002,0.6231150000000001,24.0295,0.1291,22.7208,0.0439,21.8847,0.0382,21.4876,0.05,,2941854700
2420,76.12097805555554,-52.721374999999995,0.716,0.023,1.0,0.9976970000000002,0.698011,24.1634,0.1487,23.1412,0.0673,22.3806,0.0622,22.099,0.0959,,2941856195
2420,76.10024194444443,-52.72115305555555,0.654,0.087,1.0,1.0000000000000002,0.9613580000000002,24.3329,0.2257,22.6292,0.0601,21.3341,0.0303,20.7129,0.0342,,2941856241
2420,76.07234499999998,-52.720836111111105,0.692,0.211,1.0,1.0000000000000002,0.8394010000000001,24.4296,0.1617,22.9714,0.0499,22.1521,0.0437,21.8501,0.0677,,2941856294
2420,76.08297499999999,-52.72055305555555,0.654,0.524,1.0,1.0000000000000002,0.9612700000000001,24.0675,0.1505,22.5918,0.0458,21.5709,0.0326,21.0923,0.0409,,2941856356
2420,76.08167805555554,-52.71741694444444,0.601,0.417,1.0,1.0000000000000002,0.9976120000000002,24.688,0.3498,22.9375,0.0831,22.1399,0.0766,21.5932,0.0878,,2941856760
2420,76.08295805555555,-52.71482888888888,0.551,0.121,1.0,1.0000000000000002,0.9999310000000001,24.0742,0.1413,22.9831,0.0617,21.9203,0.0423,21.6562,0.0645,,2941857143
2420,76.07997694444444,-52.716964999999995,0.598,0.377,1.0,1.0000000000000002,0.9980290000000002,22.8755,0.0795,20.877,0.0151,19.6832,0.0094,19.1335,0.0116,,2941857284
2420,76.0911611111111,-52.71426888888888,0.526,0.052,1.0,1.0000000000000002,0.9999920000000001,22.066,0.0222,20.5638,0.0075,19.4187,0.0042,18.9058,0.0051,,2941857395
2420,76.07415805555554,-52.711836944444435,0.533,0.614,1.0,1.0000000000000002,0.9999860000000002,23.9385,0.1469,21.8963,0.0271,20.7314,0.0174,20.2536,0.0225,,2941857548
2420,76.08308305555555,-52.705994999999994,0.396,0.068,1.0,1.0000000000000002,1.0000000000000002,23.2353,0.0652,22.1263,0.0306,21.3295,0.0248,20.9679,0.0345,,2941859461
2420,76.0781461111111,-52.70636888888888,0.423,0.349,1.0,1.0000000000000002,1.0000000000000002,23.2407,0.0762,21.963,0.029,21.0385,0.0211,20.606,0.0292,,2941859510
2420,76.08484694444444,-52.70141499999999,0.31,0.582,1.0,1.0000000000000002,1.0000000000000002,25.7236,0.481,22.9716,0.0499,21.9645,0.0324,21.5016,0.0419,,2941859786
2420,76.07413305555555,-52.70134805555555,0.369,0.2,1.0,1.0000000000000002,1.0000000000000002,24.8851,0.2561,22.9077,0.0541,22.126,0.0451,21.8134,0.07,,2941859794
2420,76.0661311111111,-52.7003261111111,0.418,0.33,1.0,1.0000000000000002,1.0000000000000002,24.327,0.1447,22.5832,0.0379,21.779,0.0307,21.4068,0.0449,,2941859871
2420,76.09965388888888,-52.699703055555545,0.263,0.803,1.0,1.0000000000000002,1.0000000000000002,24.2295,0.1679,22.154,0.0361,20.9692,0.0182,20.4977,0.0239,,2941859925
2420,76.11201888888888,-52.69794999999999,0.295,0.225,1.0,0.9998890000000001,1.0000000000000002,24.5119,0.2108,23.6694,0.1404,22.5949,0.0786,22.0272,0.0931,,2941860070
2420,76.0800961111111,-52.695116111111105,0.24,0.589,1.0,1.0000000000000002,1.0000000000000002,24.9061,0.2641,23.6639,0.1196,22.4386,0.0607,21.8376,0.0711,,2941861012
2420,76.08392194444444,-52.69386999999999,0.194,0.627,1.0,1.0000000000000002,1.0000000000000002,26.2216,0.7937,23.8162,0.1184,22.5477,0.0547,21.9358,0.0617,,2941861163
